ID	ModifiedOn	Contributors	InformalClassification	Family	TaxonID	TaxonName	SeeAlso	NameRank	Hybrid	TerminalTaxon	Excluded	Peripheral	Waif	Endemic	Extirpated	OriginCode	Origin	Distribution	Voucher	Comments
78	2009-03-11 10:08:00	Peter F. Zika	Vascular Plants: Ferns and Lycophytes	Dryopteridaceae	31943	Polystichum imbricans ssp. imbricans		infraspecies		Y	N	N	N	N	N	N	Native		{"Herbarium":"WTU"}	FNA2: "Polystichum imbricans subsp. imbricans grows in the Coast Ranges and the Sierra-Cascade axis. It is isolated in the Wallowa Mountains of eastern Oregon.<br><br>Sun forms of Polystichum munitum are often mistaken for P . imbricans ; characteristics of the distal petiolar scales and indusial margins are more reliable than gross morphologic features for distinguishing them. Polystichum imbricans has narrow distal petiolar scales that fall off early; P . munitum has wide distal petiolar scales (the largest more than 1 mm wide) that are persistent. Polystichum imbricans hybridizes readily with P . munitum , the hybrids usually being sterile but in some places forming hybrid swarms because of partial fertility of the hybrids (D. H. Wagner 1979). The hybrids with P . californicum are discussed under that species."
79	2009-03-13 08:12:00	Peter F. Zika	Vascular Plants: Ferns and Lycophytes	Dryopteridaceae	31947	Polystichum kruckebergii		species		Y	N	N	N	N	N	N	Native		{"Herbarium":"WTU"}	FNA2: "Polystichum kruckebergii is widely but sporadically distributed in small numbers in both the Sierra-Cascade and Rocky Mountain systems. Populations sometimes consist of only two or three dwarfed plants that are difficult to distinguish from P . scopulinum , with which they may occur. The spreading teeth of equal size at the pinna apex will usually distinguish this species. Polystichum kruckebergii is a tetraploid presumed to be of hybrid origin, with P . lonchitis and P . lemmonii as its diploid progenitors (W. H. Wagner Jr. 1973), although this hypothesis has not been confirmed. The hybrid with P . munitum has been found in Washington (P. S. Soltis et al. 1987) with both parents, and it is distinguished by intermediate morphology and abortive sporangia."
80	2009-03-13 08:15:00	Peter F. Zika	Vascular Plants: Ferns and Lycophytes	Dryopteridaceae	31948	Polystichum kruckebergii × Polystichum munitum		species	Unnamed	Y	N	N	N	N	N	N	Native		{"Herbarium":"Not at WTU; WS?"}	reported from WA by Soltis et al. 1987, acc. to FNA
81	2009-03-13 08:17:00	Peter F. Zika	Vascular Plants: Ferns and Lycophytes	Dryopteridaceae	31950	Polystichum lemmonii		species		Y	N	N	N	N	N	N	Native		{"Herbarium":"WTU"}	FNA2: "Polystichum lemmonii forms sterile hybrids with P . scopulinum and P . munitum . The first hybrid may be abundant where the two parents grow together, which they frequently do in the Wenatchee Mountains of Washington and Siskiyou Mountains of northern California and southwest Oregon. The hybrid is very similar to P . lemmonii but has malformed sporangia and slightly less divided pinnae than P . lemmonii . The P . lemmonii × P . munitum hybrid is morphologically indistinguishable from P . scopulinum ; it is a sterile diploid reported only twice from the Wenatchee Mountains of Washington (W. H. Wagner Jr. 1973; P. S. Soltis et al. 1989). It is possible that this hybrid involves P . imbricans and not P . munitum ; neither study distinguished between them.<br><br>American authors have misapplied the name Polystichum mohrioides (Bory) C. Presl, a South American species, to P . lemmonii."
82	2009-03-13 08:42:00	Peter F. Zika	Vascular Plants: Ferns and Lycophytes	Dryopteridaceae	31952	Polystichum lemmonii × Polystichum munitum		species	Unnamed	Y	N	N	N	N	N	N	Native		{"Herbarium":"WTU"}	Reported twice from Wenatchee Mountains (Wagner 1973, Soltix et al. 1989) and morphologically indistinguishable from P. scopulinum; parentage possibly P. imbricans ssp. imbricans (not P. munitum) acc. to FNA.
83	2009-03-13 08:19:00	Peter F. Zika	Vascular Plants: Ferns and Lycophytes	Dryopteridaceae	31953	Polystichum lemmonii × Polystichum scopulinum		species	Unnamed	Y	N	N	N	N	N	N	Native		{"Herbarium":"WTU"}	Reported from Wenatchee Mountains in FNA; voucher at WTU.
84	2009-03-13 08:27:00	Peter F. Zika	Vascular Plants: Ferns and Lycophytes	Dryopteridaceae	31955	Polystichum lonchitis		species		Y	N	N	N	N	N	N	Native		{"Herbarium":"WTU"}	FNA2: "The spiny spores of P . lonchitis are distinctive and distinguish this from dwarfed forms of other 1-pinnate species."
85	2009-03-13 08:29:00	Peter F. Zika	Vascular Plants: Ferns and Lycophytes	Dryopteridaceae	31964	Polystichum munitum	Polystichum imbricans	species		Y	N	N	N	N	N	N	Native		{"Herbarium":"WTU"}	FNA2: "Polystichum munitum appears to be most closely related to P . imbricans based on morphologic (D. H. Wagner 1979) and electrophoretic (P. S. Soltis et al. 1990) analyses. The chloroplast DNA of P . imbricans , however, is divergent (G. Yatskievych et al. 1988), suggesting a chloroplast origin independent of the nuclear genome. That Polystichum munitum is related to P . acrostichoides is supported by data from chloroplast DNA analysis (G. Yatskievych et al. 1988) but contradicted by data from electrophoretic studies (P. S. Soltis et al. 1990).<br><br>Polystichum munitum can be distinguished from P . imbricans by its persistent, wide (the largest wider than 1 mm) distal petiolar scales; such scales of P . imbricans are less than 1 mm wide and fall off early.<br><br>From an evolutionary standpoint, Polystichum munitum is a diploid progenitor of P . andersonii , P . californicum , P . setigerum , and, perhaps, P . scopulinum . Hybrids with all except P . setigerum have been reported, all triploid, attesting to its parental role in the tetraploids (see discussion under each). Hybrids with P . braunii (A. Sleep and T. Reichstein 1967), P . kruckebergii (P. S. Soltis et al. 1987), P . dudleyi (W. H. Wagner Jr. 1973), and P . lemmonii (P. S. Soltis et al. 1989) also have been reported."
86	2009-03-13 08:31:00	Peter F. Zika	Vascular Plants: Ferns and Lycophytes	Dryopteridaceae	31967	Polystichum munitum × Polystichum scopulinum		species	Unnamed	Y	N	N	N	N	N	N	Native		{"Herbarium":"WTU"}	FNA cites eastern WA collection treated by FPNW1 as P. californicum
87	2009-03-13 08:34:00	Peter F. Zika	Vascular Plants: Ferns and Lycophytes	Dryopteridaceae	31976	Polystichum scopulinum		species		Y	N	N	N	N	N	N	Native		{"Herbarium":"WTU"}	FNA2: "Polystichum scopulinum is widely distributed in the United States west of the 110th meridian, where it occurs in sporadic, usually small populations. The species is abundant only on montane serpentine outcrops. The populations in Newfoundland and Quebec are dramatically disjunct.<br><br>Polystichum scopulinum is an allopolyploid, believed on morphologic grounds to be derived from P . imbricans × lemmonii (D. H. Wagner 1979). Based on putative hybridization between P . scopulinum and P . munitum (P. S. Soltis et al. 1989; W. H. Wagner Jr. 1973), however, P . munitum may also be involved. This hybrid is discussed under P . californicum ."
88	2008-12-22 11:32:00	Peter F. Zika	Vascular Plants: Ferns and Lycophytes	Equisetaceae	31988	Equisetaceae		family		N	N	N	N	N	N	N	Native			FNA2: "Equisetum occurs in moist places such as riverbanks, lakeshores, roadsides, ditches, seepage areas, meadows, marshes, and wet woodlands. Aerial stems of Equisetum vary considerably in habit and appearance, even on individual plants, because of environmentally induced modifications affecting height and branching. Many taxonomically trivial varieties and forms have been named. For an extended discussion of this, see R.L. Hauke (1966). Four widespread, named hybrids are treated in the key and fully described below.<br><br>In species descriptions and in the key, length and width are given for the leaf sheath, excluding the free teeth. If the length and width of flattened sheaths are approximately equal and the sides are straight, the sheath is more or less square in face view, i.e., about as long as broad; if the length is greater than the width and the sides are straight, the sheath is more or less elongate in face view, i.e., longer than broad; if the length is greater than the width and the sides are slightly convex, the sheath is elliptic in face view. Stomates are usually visible at 20× magnification.<br><br>Reticulation in Equisetum is summarized in the reticulograms, which show the known and expected hybrids in North America. Most of those in Equisetum subg. Equisetum are still unknown in North America, but they should be sought, especially north of 45Â° N latitude. According to W.J. Cody and D.M. Britton (1989), E . × font-queri occurs rarely in British Columbia and materials possibly representing E . × arcticum Rothmaler have been taken in the Richardson Mountain region of Mackenzie. R.L. Hauke (1978) cited collections of E . × font-queri from British Columbia and California."
89	2018-05-02 22:04:00		Vascular Plants: Ferns and Lycophytes	Equisetaceae	31989	Equisetum		genus		N	N	N	N	N	N	N	Native			
90	2008-12-22 11:28:00	David Giblin	Vascular Plants: Ferns and Lycophytes	Equisetaceae	31992	Equisetum arvense		species		Y	N	N	N	N	N	N	Native		{"Herbarium":"WTU"}	FNA2: "Among the many infraspecific taxa that have been named in this species, Equisetum arvense var. boreale Bongard has been most generally accepted and has been applied to plants with tall, erect stems with 3-ridged branches. Because both 3-ridged and 4-ridged branches may occur on a single stem, the variety boreale is not recognized here as distinct (R.L. Hauke 1966)."
91	2008-12-22 11:35:00	Peter F. Zika	Vascular Plants: Ferns and Lycophytes	Equisetaceae	32000	Equisetum ferrissii		species	Named	Y	N	N	N	N	N	N	Native		{"Herbarium":"WTU"}	collected at Bingen, Klickitat Co.
92	2008-12-22 11:38:00	Peter F. Zika	Vascular Plants: Ferns and Lycophytes	Equisetaceae	32004	Equisetum fluviatile		species		Y	N	N	N	N	N	N	Native		{"Herbarium":"WTU"}	
93	2009-10-30 11:58:00	David Giblin	Vascular Plants: Ferns and Lycophytes	Equisetaceae	32011	Equisetum hyemale		species		N	N	N	N	N	N	N	Native			
94	2009-10-30 11:58:00	Peter F. Zika	Vascular Plants: Ferns and Lycophytes	Equisetaceae	32014	Equisetum hyemale ssp. affine		infraspecies		Y	N	N	N	N	N	N	Native		{"Herbarium":"WTU"}	
95	2008-12-22 11:44:00	Peter F. Zika	Vascular Plants: Ferns and Lycophytes	Equisetaceae	32027	Equisetum laevigatum		species		Y	N	N	N	N	N	N	Native		{"Herbarium":"WTU"}	FNA2: "Schaffner named this species Equisetum kansanum because he applied the name E . laevigatum to what we now know is the hybrid E . × ferrissii . The coarser-stemmed, occasionally persistent forms in the southwestern United States have been called Equisetum funstonii."
96	2008-12-22 11:49:00	Peter F. Zika	Vascular Plants: Ferns and Lycophytes	Equisetaceae	32030	Equisetum litorale		species	Named	Y	N	N	N	N	N	N	Native		{"Herbarium":"WTU"}	FNA2: "Equisetum × litorale is a hybrid between E . arvense and E . fluviatile . It should be expected where the parents coexist. This hybrid has been mistaken for Equisetum palustre ; the solid branches with long first internodes and channeled valleys distinguish it from that species."
97	2008-12-22 11:51:00	Peter F. Zika	Vascular Plants: Ferns and Lycophytes	Equisetaceae	32033	Equisetum mackaii		species	Named	Y	N	N	N	N	N	N	Native		{"Herbarium":"Not at WTU; WS?"}	Reported in WA by Lellinger (1985) but not recorded for WA in FNA.<br><br>FNA2: "The hybrid between Equisetum hyemale and E . variegatum , E . × mackaii , is often mistaken for small forms of E . hyemale."
98	2014-08-29 12:59:00	David Giblin	Vascular Plants: Ferns and Lycophytes	Equisetaceae	32037	Equisetum nelsonii		species	Named	Y	N	N	N	N	N	N	Native		{"Herbarium":"WTU"}	FNA2: "Equisetum × nelsonii , the hybrid between E . laevigatum and E . variegatum , is often mistaken for small forms of E . × ferrissii."
99	2008-12-22 11:55:00	Peter F. Zika	Vascular Plants: Ferns and Lycophytes	Equisetaceae	32039	Equisetum palustre		species		Y	N	N	N	N	N	N	Native		{"Herbarium":"WTU"}	FNA2: "The name Equisetum palustre var. americanum has been used for specimens from the flora that have longer teeth than those from Eurasia."
100	2018-08-15 09:36:00		Vascular Plants: Ferns and Lycophytes	Equisetaceae	32042	Equisetum pratense		species		Y	N	N	N	N	N	N	Native			
101	2008-12-22 12:00:00	Peter F. Zika	Vascular Plants: Ferns and Lycophytes	Equisetaceae	32043	Equisetum scirpoides		species		Y	N	N	N	N	N	N	Native		{"Herbarium":"WTU"}	
102	2008-12-22 12:01:00	Peter F. Zika	Vascular Plants: Ferns and Lycophytes	Equisetaceae	32044	Equisetum sylvaticum		species		Y	N	N	N	N	N	N	Native		{"Herbarium":"WTU"}	
103	2018-05-02 22:04:00	Peter F. Zika	Vascular Plants: Ferns and Lycophytes	Equisetaceae	32047	Equisetum telmateia		species		N	N	N	N	N	N	N	Native		{"Herbarium":"WTU"}	
104	2008-12-22 12:04:00	Peter F. Zika	Vascular Plants: Ferns and Lycophytes	Equisetaceae	32049	Equisetum telmateia ssp. braunii		infraspecies		Y	N	N	N	N	N	N	Native		{"Herbarium":"WTU"}	
105	2018-05-02 22:04:00	Peter F. Zika	Vascular Plants: Ferns and Lycophytes	Equisetaceae	32053	Equisetum variegatum		species		N	N	N	N	N	N	N	Native		{"Herbarium":"WTU"}	
106	2008-12-22 12:06:00	Peter F. Zika	Vascular Plants: Ferns and Lycophytes	Equisetaceae	32055	Equisetum variegatum ssp. alaskanum		infraspecies		Y	N	N	N	N	N	N	Native		{"Herbarium":"WTU"}	
107	2008-12-22 12:07:00	Peter F. Zika	Vascular Plants: Ferns and Lycophytes	Equisetaceae	32057	Equisetum variegatum ssp. variegatum		infraspecies		Y	N	N	N	N	N	N	Native		{"Herbarium":"WTU"}	
108	2015-10-21 09:06:00	David Giblin	Vascular Plants: Ferns and Lycophytes	Hymenophyllaceae	32155	Hymenophyllaceae		family		N	N	N	N	N	N	N	Native			
109	2018-05-02 22:04:00		Vascular Plants: Ferns and Lycophytes	Hymenophyllaceae	32156	Hymenophyllum		genus		N	N	N	N	N	N	N	Native			
110	2015-10-21 09:08:00	David Giblin	Vascular Plants: Ferns and Lycophytes	Hymenophyllaceae	32195	Hymenophyllum wrightii		species		Y	N	N	N	N	N	N	Native		{"Herbarium":"WTU"}	Gametophyte stage recently (2015) collected on the Olympic Peninsula.
111	2018-05-02 22:04:00		Vascular Plants: Ferns and Lycophytes	Marsileaceae	32891	Marsilea		genus		N	N	N	N	N	N	N	Native			
112	2016-08-25 11:34:00	David Giblin	Vascular Plants: Ferns and Lycophytes	Marsileaceae	32900	Marsilea mutica		species		Y	N	N	Y	N	N	I	Introduced		{"Herbarium":"WTU"}	Known at least from Snohomish and Pacific counties (J. Parsons, personal communication, 2016).  Specimen collected from Pacific County in 2016.
113	2009-03-05 09:03:00	Peter F. Zika	Vascular Plants: Ferns and Lycophytes	Marsileaceae	32901	Marsilea oligospora		species		Y	N	N	N	N	N	N	Native		{"Herbarium":"WTU"}	FNA2: "Marsilea oligospora recently has been resegregated from M . vestita (D. M. Johnson 1986), from which it differs consistently in its nodding sporocarps that lack a pronounced distal tooth and its pilose leaves and stems. Where their ranges overlap, M . oligospora also has longer sporocarp stalks than does M . vestita . Plants of this species were recently grown from spores 100 years old (D. M. Johnson 1985)."
114	2009-03-05 09:09:00	Peter F. Zika	Vascular Plants: Ferns and Lycophytes	Marsileaceae	32911	Marsilea vestita		species		Y	N	N	N	N	N	N	Native		{"Herbarium":"WTU"}	FNA2: "A number of segregate species have been named and recognized in regional floras in North America: Marsilea mucronata A. Braun (less hairy, found east of Rocky Mountains), M . uncinata (glabrous, sporocarp stalks long, distal tooth of sporocarp hooked, south central United States), M . tenuifolia (pinnae very narrow, central Texas), and M . fournieri (small plants and pinnae, southwest). The features upon which these species are based intergrade into one another. The species are therefore best treated as conspecific with M . vestita (D. M. Johnson 1986).<br><br>Putative hybrids between Marsilea macropoda and this species are discussed under the former."
115	2009-03-05 09:11:00	Peter F. Zika	Vascular Plants: Ferns and Lycophytes	Marsileaceae	32916	Marsileaceae		family		N	N	N	N	N	N	N	Native			
116	2018-05-02 22:04:00		Vascular Plants: Ferns and Lycophytes	Marsileaceae	32917	Pilularia		genus		N	N	N	N	N	N	N	Native			
117	2009-03-05 09:10:00	Peter F. Zika	Vascular Plants: Ferns and Lycophytes	Marsileaceae	32918	Pilularia americana		species		Y	N	N	N	N	N	N	Native		{"Herbarium":"WTU"}	Recently reported by C. Bjork.<br><br>FNA2: "Pilularia americana also has been reported from Alaska. I have seen no vouchers from Alaska, nor have I seen the Oregon vouchers. Because of its grasslike appearance and subterranean sporocarps, P . americana is probably overlooked and more common than records indicate. The telltale circinate vernation of the leaves is the best characteristic for distinguishing it from similar plants.<br><br>Pilularia caroliniana A. Braun, an invalid name, has been used for this species and may appear on specimens."
